TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
1409 	정령의 수호자 유르실라	196612 	3 		5 	85 	516 	439 	376 	413 		285 	165 	246003 	1958 	2142 				2000 	8000 	263 	153 			373 	392 	45 	1800 	0 	100 	50 	50 	50 	50 	50 	50 			611938 	0 	0 	400 	442 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							365 	403 		0 	5 	0 	3 						2 	b0e0e6 	7 	11.80 	2 	0 	0 	1 	1 		1 						
1593 	검의 수호자 레일린	196612 	3 		5 	85 	516 	439 	376 	413 		285 	165 	246003 	1958 	2142 				2000 	8000 	263 	153 			373 	392 	52 	200 	0 	100 	50 	50 	50 	50 	50 	50 			611938 	0 	0 	400 	442 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							365 	403 		0 	5 	0 	3 						2 	b0e0e6 	7 	11.80 	2 	0 	0 	1 	1 		0 						
1506 	에이마드	196612 	3 		5 	80 	472 	402 	343 	378 		260 	150 	206397 	1793 	1959 				2000 	8000 	245 	140 			342 	359 	52 	250 	0 	100 	50 	50 	50 	50 	50 	50 			522415 	0 	0 	367 	405 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							329 	363 		0 	5 	0 	3 						2 	b0e0e6 	7 	11.80 	2 	0 	0 	1 	1 		0 						
435 	로제미라	196612 	3 		5 	80 	472 	402 	343 	378 		260 	150 	206397 	1793 	1959 				2000 	8000 	245 	140 			342 	359 	45 	1800 	0 	100 	50 	50 	50 	50 	50 	50 			522415 	0 	0 	367 	405 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							329 	363 		0 	5 	0 	3 						2 	b0e0e6 	7 	11.80 	2 	0 	0 	1 	1 		1 						
1726 	하이포링스 키튼	196612 	11 		5 	1 	16 	11 	7 	14 		6 	1 	136 	62 	35 				1490 	5900 	21 	12 			13 	14 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			17 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							10 	12 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1727 	하이포링스 시니어	196612 	11 		5 	3 	18 	13 	9 	16 		8 	2 	184 	72 	46 				1490 	5900 	24 	14 			17 	18 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			51 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							12 	14 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1728 	하이포링스 머추어	196612 	11 		5 	4 	20 	15 	10 	18 		8 	2 	200 	79 	54 				1490 	5900 	26 	15 			19 	20 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			72 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							14 	16 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1729 	그라인더 솔저	196612 	11 		5 	2 	17 	12 	8 	15 		7 	2 	168 	66 	40 				1500 	6500 	23 	13 			15 	15 	47 	220 	50 	50 	50 	50 	50 	50 	50 	50 			33 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							11 	13 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1730 	그라인더 워리어	196612 	11 		5 	5 	21 	16 	11 	19 		9 	2 	207 	86 	62 				1500 	6500 	27 	16 			22 	23 	47 	220 	50 	50 	50 	50 	50 	50 	50 	50 			97 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							15 	17 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1731 	킹 그라인더	196612 	11 		5 	6 	24 	18 	13 	21 		11 	2 	239 	95 	72 				1500 	6500 	29 	16 			25 	27 	47 	220 	50 	50 	50 	50 	50 	50 	50 	50 			127 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							16 	18 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1736 	글루톤 스텝	196612 	11 		5 	5 	21 	16 	11 	19 		9 	2 	207 	86 	62 				2000 	7000 	27 	16 			22 	23 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			97 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							15 	17 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1737 	글루톤 헌터	196612 	11 		5 	7 	26 	19 	14 	23 		12 	2 	233 	104 	82 				2000 	7000 	30 	17 			29 	30 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			163 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							18 	20 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1738 	글루톤 스위셔	196612 	11 		5 	9 	31 	23 	18 	27 		14 	3 	276 	125 	105 				2000 	7000 	33 	19 			34 	36 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			253 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							21 	23 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1734 	아이리온 플랜트	196612 	11 		5 	18 	59 	43 	37 	50 		29 	5 	523 	244 	238 				2000 	6000 	52 	30 			62 	65 	37 	900 	50 	50 	50 	50 	50 	50 	50 	50 			519 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1 						
1733 	아이리온 페더	196612 	11 		5 	19 	64 	47 	41 	54 		32 	6 	563 	260 	255 				2000 	6000 	54 	31 			67 	71 	37 	900 	50 	50 	50 	50 	50 	50 	50 	50 			552 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1 						
1735 	아이리온 게스트	196612 	11 		5 	20 	69 	50 	46 	58 		36 	13 	3624 	276 	273 				2000 	6000 	56 	32 			46 	48 	37 	900 	50 	50 	100 	0 	50 	50 	50 	50 			1416 	0 	0 	0 	0 	0 	0 	49 	55 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							110 	120 		1 	5 	1 	3 						3 	FFFF00	2 	1.30 	5 	0 	0 	1 	1 		1 						
1742 	코어마스터 터커	196612 	11 		5 	15 	49 	37 	31 	41 		24 	5 	432 	200 	189 				2500 	7000 	46 	26 			52 	54 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			436 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							32 	36 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1743 	코어마스터 룰러	196612 	11 		5 	16 	53 	40 	34 	45 		26 	5 	449 	214 	205 				2500 	7000 	48 	27 			56 	59 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			461 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							34 	38 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1744 	코어마스터 파워	196612 	11 		5 	18 	62 	47 	40 	52 		31 	6 	523 	244 	238 				2500 	7000 	52 	30 			65 	69 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			519 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1739 	페트리엇 마이너	196612 	11 		5 	21 	73 	54 	46 	61 		36 	7 	626 	292 	291 				2500 	8000 	58 	33 			76 	80 	37 	320 	50 	50 	50 	50 	50 	50 	50 	50 			601 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1740 	페트리엇 미들러	196612 	11 		5 	22 	79 	58 	50 	66 		39 	7 	700 	309 	310 				2500 	8000 	61 	35 			82 	87 	37 	320 	50 	50 	50 	50 	50 	50 	50 	50 			645 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1741 	페트리엇 메이저	196612 	11 		5 	23 	86 	62 	55 	71 		42 	8 	731 	327 	329 				2500 	8000 	63 	36 			89 	93 	37 	320 	50 	50 	50 	50 	50 	50 	50 	50 			695 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1758 	트래커 아인	196612 	11 		5 	17 	57 	43 	35 	48 		28 	5 	485 	229 	221 				2000 	6500 	50 	28 			60 	63 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1759 	트래커 츠바이	196612 	11 		5 	19 	66 	49 	42 	55 		32 	6 	563 	260 	255 				2000 	6500 	54 	31 			69 	72 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			552 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1757 	트래커 드라이	196612 	11 		5 	20 	71 	53 	46 	59 		35 	7 	604 	276 	273 				2000 	6500 	56 	32 			74 	78 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			590 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1745 	블러드베스 폴	196612 	11 		5 	28 	104 	77 	68 	86 		52 	10 	1098 	418 	431 				2000 	6500 	75 	42 			107 	112 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1003 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1746 	블러드베스 웰	196612 	11 		5 	29 	111 	82 	73 	92 		56 	10 	1141 	438 	453 				2000 	6500 	78 	44 			114 	120 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1069 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1747 	블러드베스 바인	196612 	11 		5 	30 	119 	87 	78 	98 		60 	11 	1216 	457 	475 				2000 	6500 	80 	45 			122 	128 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1138 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1760 	로우 액스큐터	196612 	11 		5 	36 	147 	108 	95 	121 		73 	14 	1743 	583 	614 				2500 	7500 	97 	54 			150 	157 	37 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1637 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							93 	103 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1761 	샤프 액스큐터	196612 	11 		5 	37 	156 	114 	102 	128 		78 	14 	1836 	605 	638 				2500 	7500 	100 	56 			159 	167 	37 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1733 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							97 	107 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1762 	슬래셔 액스큐터	196612 	11 		5 	38 	166 	120 	109 	136 		83 	15 	1932 	627 	663 				2500 	7500 	103 	57 			169 	178 	37 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1833 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							101 	111 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1766 	체리엇 슈터	196612 	11 		5 	38 	158 	117 	103 	130 		79 	15 	1932 	627 	663 				2500 	7000 	103 	57 			161 	169 	37 	500 	50 	50 	50 	50 	50 	50 	50 	50 			1833 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							101 	111 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1767 	체리엇 어절트	196612 	11 		5 	39 	168 	123 	110 	138 		84 	15 	2074 	649 	688 				2500 	7000 	106 	59 			171 	180 	37 	500 	50 	50 	50 	50 	50 	50 	50 	50 			1936 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							105 	116 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1768 	체리엇 글레디에이터	196612 	11 		5 	40 	189 	138 	131 	153 		100 	35 	29268 	719 	765 				300 	7500 	115 	64 			349 	366 	30 	600 	100 	0 	50 	50 	50 	50 	50 	50 			10322 	187 	207 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							432 	480 		1 	5 	1 	3 						1 	BDA66B	3 	1.50 	3 	0 	0 	1 	1 		0 						
1769 	피스메이커 라이어	196612 	11 		5 	34 	139 	102 	91 	114 		69 	13 	1566 	540 	566 				2500 	7500 	92 	51 			142 	149 	37 	240 	50 	50 	50 	50 	50 	50 	50 	50 			1456 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	95 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1770 	피스메이커 쇼크	196612 	11 		5 	35 	149 	108 	97 	121 		74 	13 	1653 	561 	590 				2500 	7500 	95 	53 			152 	159 	37 	240 	50 	50 	50 	50 	50 	50 	50 	50 			1545 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							89 	99 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1771 	피스메이커 레퀴엠	196612 	11 		5 	36 	158 	113 	104 	129 		78 	14 	1743 	583 	614 				2500 	7500 	97 	54 			161 	169 	37 	240 	50 	50 	50 	50 	50 	50 	50 	50 			1637 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							93 	103 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1772 	골드게더러 피커	196612 	11 		5 	38 	162 	122 	106 	133 		81 	15 	1932 	627 	663 				2500 	7500 	103 	57 			165 	173 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1833 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							101 	111 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1773 	골드게더러 모올	196612 	11 		5 	39 	172 	128 	113 	141 		86 	16 	2074 	649 	688 				2500 	7500 	106 	59 			175 	184 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1936 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							105 	116 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1774 	골드게더러 월더	196612 	11 		5 	40 	183 	134 	121 	149 		91 	17 	2179 	672 	713 				2500 	7500 	109 	60 			186 	195 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			2043 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							108 	120 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1775 	포세이큰 위버	196612 	11 		5 	40 	174 	130 	114 	142 		87 	16 	2179 	672 	713 				2500 	7000 	109 	60 			177 	186 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			2043 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							108 	120 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1776 	포세이큰 플리퍼	196612 	11 		5 	41 	185 	137 	121 	151 		92 	17 	2332 	695 	739 				2500 	7000 	112 	62 			188 	197 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			2043 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							112 	124 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1777 	포세이큰 레인	196612 	11 		5 	42 	194 	144 	134 	157 		102 	36 	14634 	719 	765 				2500 	7000 	115 	64 			126 	132 	47 	250 	50 	50 	50 	50 	0 	100 	50 	50 			5161 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	135 	149 	0 	0 	0 	0 			2500 																							293 	323 		1 	5 	1 	3 						6 	FFFF00	2 	1.30 		0 	0 	1 	1 		0 						
1778 	할로우 버너	196612 	11 		5 	30 	118 	88 	76 	97 		58 	11 	1216 	457 	475 				2500 	7500 	80 	45 			121 	127 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1138 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		1 						
1779 	할로우 크래커	196612 	11 		5 	31 	126 	94 	82 	103 		62 	12 	1294 	477 	497 				2500 	7500 	83 	47 			129 	136 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1212 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							75 	83 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		1 						
1780 	하켄 할로우	196612 	11 		5 	32 	147 	106 	99 	120 		76 	26 	18792 	540 	566 				2500 	7500 	92 	51 			273 	287 	35 	800 	0 	100 	50 	50 	50 	50 	50 	50 			6991 	0 	0 	146 	162 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							316 	348 		1 	5 	1 	3 						2 	BDA66B	3 	1.50 	2 	1 	0 	1 	1 		1 						
1781 	랜턴라이더 트리트	196612 	11 		5 	43 	187 	138 	123 	154 		94 	17 	2549 	742 	791 				2500 	7500 	118 	65 			190 	200 	37 	550 	50 	50 	50 	50 	50 	50 	50 	50 			2302 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							121 	133 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1782 	랜턴라이더 스타카토	196612 	11 		5 	44 	199 	145 	131 	162 		99 	18 	2616 	766 	818 				2500 	7500 	121 	67 			202 	212 	37 	550 	50 	50 	50 	50 	50 	50 	50 	50 			2462 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							124 	138 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1783 	랜턴라이더 클라이막스	196612 	11 		5 	45 	208 	152 	144 	169 		110 	38 	16692 	791 	845 				2500 	7500 	124 	69 			135 	142 	37 	550 	100 	0 	50 	50 	50 	50 	50 	50 			6313 	144 	160 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							323 	358 		1 	5 	1 	3 						1 	FFFF00	2 	1.30 	3 	0 	0 	1 	1 		0 						
1784 	드래거 슈터	196612 	11 		5 	42 	181 	134 	119 	149 		91 	17 	2439 	719 	765 				2000 	6000 	115 	64 			184 	193 	37 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2150 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							117 	129 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1785 	드래거 캐벌리어	196612 	11 		5 	44 	199 	145 	131 	162 		99 	18 	2616 	766 	818 				2000 	6000 	121 	67 			202 	212 	37 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2462 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							124 	138 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0 						
1786 	나인바이탈	196612 	11 		5 	45 	223 	162 	148 	182 		111 	40 	36984 	840 	900 				0 	0 	129 	73 			412 	433 	30 	1000 	50 	50 	50 	50 	50 	50 	50 	50 			14375 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							516 	572 		1 	5 	1 	3 						0 	BDA66B	3 	1.50 		1 	0 	0 	1 		1 						
1763 	그리더 솔저	196612 	11 		5 	34 	143 	107 	92 	116 		69 	13 	1566 	540 	566 				3000 	8000 	92 	51 			146 	154 	42 	350 	50 	50 	50 	50 	50 	50 	50 	50 			1456 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	95 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1764 	그리더 파이터	196612 	11 		5 	35 	153 	111 	98 	123 		74 	14 	1653 	561 	590 				3000 	8000 	95 	53 			156 	163 	42 	350 	50 	50 	50 	50 	50 	50 	50 	50 			1545 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							89 	99 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1765 	그리더 클로저	196612 	11 		5 	36 	161 	116 	104 	131 		78 	14 	1743 	583 	614 				3000 	8000 	97 	54 			164 	172 	42 	350 	50 	50 	50 	50 	50 	50 	50 	50 			1637 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							93 	103 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
1787 	다크에이지	196612 	11 		5 	45 	215 	159 	149 	175 		115 	40 	36984 	840 	900 				3000 	8000 	129 	73 			397 	417 	30 	600 	50 	50 	50 	50 	0 	50 	50 	100 			14375 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	213 	235 			2500 																							516 	572 		1 	5 	1 	3 						7 	BDA66B	3 	1.50 		0 	0 	1 	1 		0 						
1790 	탐욕의 보초병	196612 	11 		5 	17 	56 	42 	35 	47 		28 	5 	1116 	229 	221 				1660 	4800 	50 	28 			88 	93 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			1951 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		1 	1.60 		0 	1 	1 	0 		0 						
1825 	탐욕의 저격수	196612 	11 		5 	18 	60 	47 	39 	51 		30 	6 	1203 	244 	238 				1660 	5300 	52 	30 			95 	100 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2076 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		1 	1.60 		0 	1 	1 	1 		1 						
1826 	스크림 좀비	196612 	11 		5 	19 	66 	50 	42 	56 		33 	6 	1295 	260 	255 				2070 	5500 	54 	31 			104 	109 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2210 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		1 	1.60 		0 	1 	1 	1 		0 						
1827 	탐욕의 현자	196612 	11 		5 	20 	71 	54 	45 	59 		35 	7 	1389 	276 	273 				1660 	5800 	56 	32 			110 	116 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2361 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		1 	1.60 		0 	1 	1 	1 		1 						
1828 	스크림 좀비 리더	196612 	11 		5 	21 	76 	58 	49 	63 		37 	7 	1440 	292 	291 				1500 	5500 	58 	33 			118 	124 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2406 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		1 	1.60 		0 	1 	1 	3 		0 						
1829 	탐욕의 광기사	196612 	11 		5 	22 	81 	62 	52 	67 		40 	8 	1610 	309 	310 				1660 	5800 	61 	35 			126 	133 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2581 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		1 	1.60 		0 	1 	1 	1 		0 						
1830 	스크림 좀비 로드	196612 	11 		5 	23 	98 	67 	65 	80 		50 	17 	24067 	362 	369 				1500 	6000 	68 	39 			276 	289 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			15490 	0 	0 	0 	0 	147 	163 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							204 	228 		1 	5 	1 	3 						4 	BDA66B	3 	2.10 	4 	0 	0 	1 	1 		0 						
